text,label
"Der Bürgermeister von Traiskirchen, Andreas Babler, weist Vorwürfe scharf zurück, er habe sich auf Kosten der Gemeinde bereichert",5
"Oberösterreichs SP-Vizechefin wirft Parteikollegen zu geringes Bemühen vor, Antworten auf die Sorgen der Menschen zu finden",5
Der deutschen Kanzlerin wird Empathielosigkeit vorgeworfen,0
"Welche Rechte Bürger haben, welche Pflichten auf Unternehmen zukommen",0
Sperre laut Asfinag bis voraussichtlich 11,1
Turiner feiern mit 4:0 bei Chievo Verona 12,4
Transitquartiere auf jeden Fall wieder voll – Salzburg: Flüchtlinge brechen Richtung Deutschland auf,1
Austria gewinnt zum Abschluss der Auftaktrunde beim WAC locker mit 2:0,4
Forscher stoßen bei zwei Prozent der Finnen auf spezielle Variante eines Serotonin-Rezeptor-Gens,7
In der Vorderen Zollamtsstraße bereiten sich die Menschen auf das Leben draußen vor,5
"Barack Obama versucht in Hannover, das Freihandelsabkommen zwischen der EU und den USA zu retten",3
"Ednan Aslan über Salafisten und Islamisten als Kindergartenbetreiber in Wien und Moscheen, in denen ein islamischer Staat herbeigesehnt wird",5
Glawischnig will sich 2016 auf Klimaschutz konzentrieren,5
Serbien will dagegen vorgehen,2
"Bundeskanzler: ""Einzige Maßnahme, die das Schlepper-Modell zur Gänze durchbricht""",1
"Ein 0:1 beim Schlager in der Hauptstadt wirft Neapel endgültig aus dem Titelrennen, Turin holt den fünften Scudetto in Serie",4
"Hintergrund unklar – Festgenommener schweigt, Opfer geflüchtet",1
"Junge Straftäter können statt in U-Haft in WGs kommen, doch Jugendrichter sehen Mängel",1
'Konkrete Verhandlungen beginnen wenige Tage nach der Landtagswahl - Landeshauptmann Niessl und FPÖ-Chef Tschürtz kündigten Gespräche an - Faymann wurde vorab informiert,5
Bologna - Der FC Bologna ist nach einem Jahr zurück in der italienischen Fußball-Eliteklasse Serie A,4
"SPÖ, Grüne und NGOs sehen einen Angriff auf die Ärmsten, das Vorhaben sei zudem verfassungswidrig",5
"Schieder kritisiert ""schlechteste Form von Politik"", Kritik auch innerhalb der ÖVP",5
Verdacht der Steuerhinterziehung,4
Opposition hält Gesetz für verfassungswidrig – Asselborn: EU-Kommission muss Polen vorladen,2
Unternehmen nennt aber keine konkreten zeitlichen Details – Betroffene sollen Support kontaktieren,0
Schwere Gefechte und Explosionen erschüttern den Nordosten des Landes – Anschläge tragen Markenzeichen der Terrormiliz Boko Haram,2
Deutschland darf auch arbeitssuchenden Bürgern aus dem EU-Ausland in den ersten drei Monaten Sozialleistungen verweigern,2
"Ein ""angstfreier"" Trainer Peter Zeidler zählt im Kampf um den Europacup auf Rückendeckung des Klubs und Rückkehrer Soriano",4
Bayerns Innenminister könnte Horst Seehofer nachfolgen,1
Schüler entdeckten den etwa 30 Jahre alten Weitwanderer in Orth an der Donau,7
Reformen im Jugendstrafrecht und Änderungen bei Elternteilzeit auf Tagesordnung,5
Spannende und zahlreiche neue Multiplayer-Elemente zum Abschied,0
Rebellen wiesen Darstellung zurück – Kiew erhöht Militärausgaben,2
Unterstützer der Sammlung Alter Musikinstrumente protestierten gegen die drohende Absiedelung aus der Neuen Burg,8
Mehrere Ausstellungen in Bosnien-Herzegowina beschäftigen sich anlässlich des 20,8
"Peter Zeidler (Salzburg-Trainer): Das Ergebnis zählt immer, wir haben drei Punkte",4
Rückführung besonders für Flüchtlinge des vergangenen Jahres,1
"Die Arbeitslosenrate in der EU sinkt auf 8,8 Prozent, in der Eurozone auf 10,2 Prozent",3
Zwei oberösterreichische Firmen erzeugen mit der Abfallentsorgung Wärme und Strom,3
Staatspreis Innovation 2016: DER STANDARD stellt in den nächsten Wochen einige nominierte Projekte vor,7
Bursch stieß frontal mit Muldenkipper zusammen,1
"'14 Gedichte, musikalisch zwischen Rhythm ''n'' Blues und Folk mit Orgelgezirpe wechselnd, hat Reinhardt Repke als Songs adaptiert",8
"Der ungarische Premier Viktor Orbán erklärte in Wien, warum er den Grenzzaun zu Kroatien für eine gute Idee hält",1
"Dem greisen Komponisten zugedacht: Peter Härtlings famose Roman-Fantasie ""Verdi""",8
24,4
Anwälte konnten sich nicht auf außergerichtliche Beilegung einigen – Enkelin des Journalisten Peroutka beharrt auf öffentliche Entschuldigung,6
"Springowl stellt umfangreiche Forderungen an Internetkonzern, auch Yahoo-Chefin Mayer soll gehen",0
Nutzer sollen ihren Key im eigenen Profil eintragen,0
Sassou Nguesso sicherte sich mit 67 Prozent dritte Amtszeit,2
"SPÖ-Abgeordneter Jarolim fürchtet, die Reform könne zum Nachteil der Schüler geraten",5
St,4
See im Wiener Stadtentwicklungsgebiet ist ab Juli benutzbar,1
'Vollmond am 23,7
Präsident Peter Schröcksnadel sieht sich und den Skiverband hintergangen,4
Nur 5,0
Vorwürfe gegen den Fifa-Kandidaten Al Khalifa aus Bahrain verstummen nicht,4
Erster Weltcupsieg in Massenstart-Bewerb für Italiener Windisch,4
Regierung ruft Staatstrauer aus,1
"Dass in den trockenen Hochtälern der Antarktis keine Mikroben gefunden wurden, lässt für den Mars nichts Gutes ahnen",7
"Seit Geldautomaten nur mehr 60 Euro pro Tag ausgeben, sackte der Konsum zusammen",3
Soll Veränderungen bei Treffen mit Landessozialreferenten umsetzen,5
"'Ein Millionär und eine Vorstadtfamilie haben sich in der Sozialkomödie ""Familie zu vermieten"" mehr zu geben, als man denkt",8
Samsung zieht im Patentstreit mit Apple vor oberstes US-Gericht,0
"'Gaston Glock senior hat seiner Frau Kathrin in Kärnten ein Pferdesportzentrum hingestellt, das seinesgleichen sucht",4
Die korrigierten Konjunkturerwartungen Chinas beschleunigten die bereits lang anhaltende Talfahrt des Ölpreises noch einmal signifikant,3
Mitarbeiter der St,0
"Putzaktion des Stolpersteine-Komitees beim ehemaligen ""Zigeunerlager Maxglan"" anlässlich des Internationalen Tags der Roma",1
"Wegen Abwertung lateinamerikanischer Währungen, schärferer Regulierungen in Mexiko und Rezession in Brasilien",3
"Finanzminister legt Vorschlag vor, wie automatisches Hinaufrücken in höhere Steuerstufe vermieden werden könnte",5
Auf einen Meter Neuschnee folgen 15 Grad und Föhn,1
Für höhere fixe und niedrigere variable Komponente – E-Wirtschaft: Erzielen dadurch keine Mehrerlöse,3
Die verurteilte Türkin hatte dem damaligen Ministerpräsidenten 2014 den Mittelfinger gezeigt,2
"Dafür gebe es nämlich keine rechtliche Grundlage, sagt der österreichische Finanzminister Hans Jörg Schelling",3
Die ÖVP hat am Montag ihre Vorschläge zum Asylthema vorgelegt – DER STANDARD beantwortet die wichtigsten Fragen dazu,1
Der Konsum kommt nicht in Schwung,3
Parteichef Sánchez will sowohl mit linker Partei Podemos als auch mit Rechtsliberalen sprechen,2
Calgary-Verteidiger Dennis Wideman streckte Offiziellen von hinten nieder und muss nun auch auf sein Gehalt verzichten,4
"Die Facebook-Seite ""Blutgruppe HC Negativ"" mit fast 50",0
Sonntag im Finale gegen Murray – Peya im Doppel-Halbfinale out,4
Kind wurde mit Hubschrauber in Grazer Spital geflogen,1
"Frau beschuldigte Nachbarn, dem Vogel das Schimpfen beigebracht zu haben",1
Start am Dienstag geplant,1
OGH-Urteil beendet Disput um Rechte des 2012 verstorbenen Künstlers,8
"'Pirker: Print-Erscheinungsfrequenz ""noch offen"" – ""Trend"" soll ""deutlich häufiger"" als bisher erscheinen",6
Videostreaming-Plattform verlängert in den USA Lizenzabkommen mit Epix nicht weiter,0
Ex-Richterin verdrängte konservative Volkspartei aus dem Rathaus,2
Domain bereits vor sieben Jahren reserviert – Betreiber wollen zu Diskussion über Schwulenrechte anregen,0
"'Ungarn weigert sich, Asylwerber zurückzunehmen – Kurz drohte mit ""negativen Konsequenzen""",2
Ex-Finanzminister erhielt für seine Aussage vor dem Hypo-U-Ausschuss ein Briefing,3
Der kleine Bruder von R2D2 wird in einer Miniversion verfügbar sein – Kleine Interaktionen möglich,0
Wien – Der Hypo-U-Ausschuss ist seit zehn Uhr wieder in Gange,3
"Oppositionsführerin will über ""nationale Versöhnung"" reden",2
"Stephan Richters österreichischer Festivalbeitrag ""Einer von uns"" geht im ""New Directors""-Wettbewerb leer aus",8
Annullierung und Wiederholung im Herbst,5
"Immobilienverkäufe, Anleihen, Dividenden, Börsengewinne, Versicherungsprämien: Wen die Steuerreform trifft",3
"Nach ""Donkey-Konga-Bongos"" und ""Rock Band""-Gitarre folgt Steuerung ohne Controller",0
"Die schwedische Musikerin und Sängerin Anna von Hausswolff erkundet auf ""The Miraculous"" mit Kirchenorgeln die dunklen, verwunschenen und schlecht ausgeleuchteten Nischen des Lebens",8
Grund sind Aussagen des Sängers,8
App soll im November starten – Kritiker befürchten Mobbing,0
"Schnellverfahren sind für den Juristen ""alternativlos""",1
"""Die Strecke ist schon so schwer genug, die muss man nicht noch schwerer machen""",4
Diese Woche sind mit Valencia und Paris St,4
Der Autor über seine Raoulito-Gedichte,8
807,6
"Iraker lieferte der Regierung Bush ""Beweise"" für Massenvernichtungswaffen Saddams",2
Ex-Fotograf der Militärpolizei brachte tausende Folterfotos mit,2
Studentin wurde in Toilette am Bahnhof Praterstern in Wien von drei Männern vergewaltigt,1
"Spät, aber doch – Duetschlandchef Kirsch: ""Thema auf Massenmarkt angekommen""",0
"Präsident Abbas wirft der Hamas vor, mit Israel separat über einen Waffenstillstand zu verhandeln",2
Tennis-Coach Günter Bresnik beglückt die spielerische Steigerung von Dominic Thiem,4
Die grüne Vorarlberger Soziallandesrätin Wiesflecker will klare Berechnungen der ÖVP zur Kürzung der Mindestsicherung,5
Lars und die Frauen | Liberace – Zu viel des Guten ist wundervoll | Inside Brüssel | Scoble | Am Schausplatz | Im Brennpunkt | Jagd nach Gerechtigkeit | Talk im Hangar 7 | Eco,6
"Außenminister Sebastian Kurz hat in der letzten Legislaturperiode viel über Integration gesprochen, aber wenige Gesetze zuwege gebracht",5
ÖFB-Teamchef will mit der Nationalmannschaft auch zur Weltmeisterschaft in Russland  fahren,4
Signale der Beschwichtigung an die aufgebrachten Finanzmärkte,3
"Nur fünf EU-Staaten haben mehr langsame Internetanschlüsse als Österreich - Nur 52,5 Prozent surfen mit mehr als 10 Mbit/s",0
Mutmaßliche Verbrechen sollen der regulären Polizei oder der Drogenpolizei gemeldet werden,2
Ein Spielerexodus von Österreich nach Deutschland soll sich nicht wiederholen – Verstärkung in Offensive möglich,4
Zugvögel fressen Fischteiche leer – Streit mit Naturschutzbehörde,1
Lässt sich allerdings deaktivieren – Experten raten dringend von Speicherung im OneDrive ab,0
Die dritte Nacht in Folge gehen die Franzosen gegen die Arbeitsmarktpolitik ihres Präsidenten auf die Straße,3
"Die Pegel der Weltmeere werden in den kommenden 100 bis 200 Jahren um mindestens einen Meter steigen, legen neue Daten nahe",7
"Volumen von 100 auf 180 Millionen Euro erhöht – ORF kann Standortprojekt dadurch ""zu weit günstigeren Gesamtkosten umsetzen als ursprünglich geplant""",6
SPÖ bei Zuwendungen in Runde eins voran,5
"Die Umstände im Vorfeld der Tat sollen dadurch geklärt werden – Vorwürfe des ""Falter"" gegen Staatsanwaltschaft Wien",1
"'Die ""Virtual Desktop""-Anwendung kann über die VR-Brillen Oculus Rift und HTC Vive genutzt werden",0
"Gemeindeergebnisse, Mandate und mögliche Koalitionen im Überblick",5
'Sasha Mendjan erforscht die biologische Entwicklung des Herzens,7
Der erste Patient des Rettungsfonds Atlante ist die Banca Popolare di Vicenza,3
Jack Dorsey gibt ein Drittel seiner Aktien an dem Kurznachrichtendienst an die Mitarbeiter ab,3
EU-Kommissar: Geplante Pipeline hat politische Dimension – Kommission prüft Vereinbarkeit mit EU-Recht und will mehr Transparenz bei Verträgen mit Gazprom,3
Individualantrag heute eingereicht – Drogeriekette will Apothekenpreise deutlich unterbieten – Bis zu 80 Millionen Mehrumsatz pro Jahr möglich,3
"Republikaner aus Wisconsin reicht Papiere bei Wahlbehörde ein, offizielle Verkündung erst für den 13",2
Allerdings nicht auf allen Geräten,0
'Die beiden Paradiesvögel traten im Rahmen des Jazzfest Wien in der Wiener Staatsoper auf,8
Zwei Seeleute verschleppt,2
Ohne sie wäre der Wiener Wahlkampf nicht so bodennah geführt worden: Tausende freiwillige Helfer engagieren sich für Parteien,5
Burgenländer ohne Top-Ten Platz seit einem halben Jahr,4
Im Falle eines Bruchs mit dem Team Stronch,5
Erhöhung des Mindestlohns soll die Einsparung von insgesamt 17 Milliarden Euro abfedern,2
Einflussreicher Wissenschafter starb an seinem 85,7
Verfassungsschutz verzeichnet massiven Zuwachs bei fremdenfeindlich motivierten Straftaten,5
"Ob Blue River Bowl oder nicht, die Wikinger konnten das Wiener Football-Derby erneut gewinnen",4
Fraktionschef Volker Kauder fordert bei Verstößen gegen europäische Werte den Mut zu Sanktionen gegen das konservativ regierte Land,2
"Messaging vor Publikum, nicht nur mit Gesprächspartnern",0
Blues ziehen mit 5:1-Sieg souverän ins FA-Cup Viertelfinale,4
Fehlbetrag wird nach Finanzausgleich und Bildungsreform neu bewertet,5
"Oktoskop: Aus der Zeit, Safe House, Die Flucht, Gib dem Affen Zucker, Casablanca , 8 Mile",6
Europazentrale der Südkoreaner derzeit in London – Genauer Standort für neue Zentrale wird noch gesucht,0
"Im Streit um ""Negativzinsen"", die viele Banken nicht an Kreditnehmer weitergeben wollen, hat der VKI einen weiteren Sieg errungen",3
Vor allem Dank Ergebnisbeiträgen von RBI und UNIQA – Kreditvorsorgen stark gesunken – Kreditvolumen um neun Prozent geringer als 2014,3
"Mikl-Leitner: EU-Staaten über mehr Terrordatenaustausch einig – Geheimdienste sollen ""Datenverbund in Echtzeit"" schaffen",2
Die österreichische Astrophysikerin Lisa Kaltenegger legt ihr erstes Buch vor – und geht darin großen Fragen nach,7
Ungarn kontrolliert nun auch Grenze zu Slowenien – 4,1
Zweitplatzierte Flugstad über 30 Kilometer klassisch 3:46 Minuten zurück – Stadlober 24,4
Linzer rüsten für kommende Saison kräftig auf,4
Drei Festgenommene nach wenigen Stunden wieder freigelassen,2
"Wer Tierleid aufzeigen will, dem droht künftig eine Verwaltungsstrafe",1
"Afghane musste ins Krankenhaus eingeliefert werden, Täter flüchtig – Bettler griffen in Salzburg Asylwerber aus dem Irak an",1
"Anteilseigner, die mehr als fünf Prozent an einem Unternehmen halten, dürfen Aktien ein halbes Jahr lang nicht veräußern – Kursverfall gestoppt",3
Atomkraftwerk wurde im März 2014 wegen Sicherheitsbedenken abgeschaltet – Kritik aus Deutschland,1
Prototyp abgelichtet – Handy soll Ende des Jahres mit Windows 10 Mobile erscheinen,0
NSA-Newsletter öffentlich zugänglich – auch weitere Zusammenarbeit mit Medien angekündigt,0
Außerdem hört der Tidal-Mitgründer offenbar Musik über YouTube,0
Erstinstanzlich verurteilte Manager bei Verhandlung persönlich anwesend,3
"Jahrelang hat Ankara abgestritten, dass der IS ungestört Kämpfer im Land rekrutieren kann",2
Grünes Licht vom Stadtrat für Neubesetzung der künstlerischen Leitung – Nachfolge von Johannes C,8
"Volkswagen ist zwar weiterhin das Unternehmen, das weltweit am meisten für Forschung und Entwicklung ausgibt",3
"Passive Direktinvestitionen sind laut OeNB heuer im ersten Halbjahr mit nur 2,9 Milliarden Euro ""äußerst schwach""",3
"Barcelona, die Bayern, Olympiakos und der FC Porto könnten in dieser Runde den Aufstieg fixieren",4
'Streitigkeiten innerhalb der Opec blockieren die Einigung auf eine Förderquote,3
41-Jähriger gab sich beziehungswilligen Frauen gegenüber als Polizist aus,1
"Totalsperre gilt bis Ende April, ein Schienenersatzverkehr wird eingerichtet",1
Bezugsfrist voraussichtlich ab 14,3
Hypo- und Bawag-Gutachter Fritz Kleiner fordert strengere Regeln für Wirtschaftsprüfer,3
Das kommende Cochrane-Kolloquium über den Stand der evidenzbasierten Medizin,7
"Durchgriffsrecht ""notwendige und durchdachte Lösung"" – Koalitonsklima ""menschlich""",5
41-Jähriger und 43-Jährige sollen bewaffnete Coups von 2014 bis 2016 begangen haben – Beute in sechsstelliger Höhe,1
"In Wien wird darüber beraten, wie man der Ukraine auf die Beine helfen und die Spannungen mit Russland überwinden kann",2
"Kriegsverbrechen in Kroatien, Bosnien-Herzegowina und der Vojvodina angelastet",2
Übertriebene Fürsorge kostete Kälbchen das Leben,1
"Das Abkommen mit einem Konsortium, dem der US-Konzern Noble Energy und die israelische Delek Group angehören, ist äußerst umstritten",3
"Wisdom ist ein Laysanalbatros-Weibchen, das bereits 35 Jungvögel aufgezogen hat",7
Patient mit Darmdurchbruch starb – Arzt und Radiologe sollen OP nicht rechtzeitig veranlasst haben,1
"Das aktuelle Strategiepapier definiert Russland, den Iran, Nordkorea und China als Gefahr für die nationale Sicherheit",2
Das Musikfestival Rock in Vienna soll ab Donnerstag täglich rund 50,1
"Fast alle seit 1991 in Japan verkaufte Modelle sollen betroffen sein, nicht nur vier Miniautos, berichtet die japanische Zeitung Asahi",3
