text,label
Au-pairs sollen künftig Sozialbeiträge zahlen und benötigen eine Arbeitserlaubnis,3
Konvoi mit 330 Tonnen Nahrung und Medikamenten – Rund 40,2
Unternehmen will Angaben zu Vorgehen in Deutschland nicht bestätigen,0
Keine Möglichkeit auf Verzicht - ab 1,0
"Broschüre fordert Stadtwache, Zugbegleiter und Werteschulungen",1
Justizminister: Entscheidung darüber war verfrüht,1
Österreicher entscheidet mit einzigem Tor Partie gegen Braunschweig,4
Genetische Analysen stützen die Hypothese von Anatolien als kulturelle Drehscheibe,7
Deutschland denkt über Zuschüsse für den Kauf von E-Autos nach,3
Kerosin aus Boeing 767 ausgetreten,1
'Wegen Sehnenverletzung im Bereich des Hüftbeugers,4
Fachmagazin berichtet von entsprechenden Plänen,3
Unternehmer beklagen gern den Mangel an Fachkräften,3
Blumen als Zeichen des Friedens,2
Videomacher will besonders empfindliche Stellen gefunden haben – Erneuter Bruchtest,0
Sollte Kontrolle der Außengrenzen durch EU-Grenzschutzbehörde Frontex nicht gelingen,1
Sieben Monate bedingt und 2,1
"Wissenschafter entwickelte Software, die Handschrift nachahmen kann",0
Zisterzienserpater Karl Wallner löst Leo Maasburg als Missio-Direktor ab,1
Der Ex-Lobbyist will Haftungsrisiken per Feststellungsklage seinen Ex-Auftraggebern aufhalsen,3
'Nitsch für Kinder oder aktionsreiche Auseinandersetzung mit der Populärkultur,8
Vielstimmigkeit steht bei den Literaturtagen Hall im Vordergrund,8
Die syrische Schriftstellerin musste aus ihrer Heimat fliehen,8
Austria strebt den 28,4
"Führungen, Lesungen, Konzert und offenes Atelier vom 24",8
Im Herbst steigt die Zahl der Einbrüche,3
Haftbefehle gegen zehn weitere Manager der beiden Baufirmen,3
Technische Probleme seit einigen Wochen,0
"""Financial Times"": Zu wenig Überwachung hinsichtlich Geldwäsche, Terrorfinanzierung und Sanktionslisten",3
"""Das gehört zur Normalität der SPÖ""",5
Die Preisverleihung findet am 7,6
Facebook dreht wieder am News Feed-Algorithmus,0
Fund bei Notarzteinsatz in Oberfranken – Mutmaßliche Mutter festgenommen,1
Fischer gegen Einschränkung von Sozialleistungen für Asylwerber,1
'Mit Abstand größte Ausländergruppe unter Professoren,5
Ewige Themen in prächtigen Herbstfarben,8
Asche des Sängers soll auf indonesischer Insel verteilt werden,8
Überwiegend institutionelle Kunden betroffen,3
Höhere Meerestemperaturen lassen rund um den Globus ganze Riffe absterben,7
Prozess wegen übler Nachrede und Beleidigung in Liezen,1
Verdacht lautet auf Betrug und Steuerhinterziehung,3
ProSiebenSat,6
"Nur Verwarnung, keine Suspendierung",5
Pfizer soll an Allergan herangetreten sein,3
Weitere Variante von Neoehrlichia-Bakterien identifiziert,7
App-Ergebnisse im neuen Look – Statt Liste Kacheln,0
Dragon 2-Raumschiff solle womöglich schon 2018 zum Roten Planeten fliegen,7
News werden nach Interessen der Leser ausgeliefert,6
"Hersteller erklärt, warum man sich für eine Zufallsgenerierung entschieden hat",0
Mindestens 1,5
Regierung will sich nicht zu Vorwürfen äußern,1
Assist von Grabner für die Toronto Maple Leafs,4
294 Schuldsprüche bei Österreichern und 103 bei Ausländern,1
Der ehemalige Olympiasieger sorgte mit Coming-out als Frau für Furore,0
Keine technischen Mängel festgestellt,1
Verwischter Geisterhausblues und grimmige Oden an Verblichene,8
Einigung zwischen Lehrergewerkschaftern und Direktoren im Bildungsministerium,5
Von Verwaltungsgerichtshof: Unterlegene Kandidatin sah sich bei Rektorwahl 2009 benachteiligt,5
NCAA: Utes bezwingen Idaho souverän mit 115:74,4
3,0
Vizeverkehrsminister: Interesse auch an mehr als 100 Boeing-Maschinen,3
Aktion soll Aufmerksamkeit für Luftverschmutzung schaffen,0
"Überangebot, schleppende Weltwirtschaft und steigender Dollar setzen Preise unter Druck",3
Satellitenbilder zeigen verstärkte Aktivitäten auf dem Raketentestgelände Sohae,2
"Microsoft hat im vergangenen Quartal nur 4,5 Millionen Lumia-Smartphones verkauft",0
Wegen Morddrohung und Drogenbesitzes,1
"Führender Sozialdemokrat: ""Es gibt keine parlamentarische Mehrheit mehr""",2
Kommunikative Klammer bleibt dabei das Rauch-Tal als Key-Viual,6
"Die Konzentration gesundheitsschädlicher Substanzen in Anbaugebieten nachzuweisen, ist bislang aufwendig",7
Am Freitag folgt ein Adriatief,1
Belgierin hatte aber bereits vor der Urteilsverkündung ihren Rücktritt erklärt,4
US-Internetradio Pandora bietet Bands in Zukunft eine neue Werbemöglichkeit,0
Im Mittelpunkt steht früherer Job bei ThyssenKrupp,3
Bianca Schwarzjirg berichtet auf Facebook von Morddrohungen und ausländerfeindlichen Beschimpfungen,0
"Volksanwaltschaft fordert klare gesetzliche Regelung, Innenministerium sieht dafür keinen Bedarf",1
"Nach Til-Schweiger-""Tatort"" fraglich, ""ob das heute überhaupt noch funktionieren kann""",6
"OeNB-Gouverneur: Ein Grexit würde die Wirtschaftslage im Land ""massiv verschlechtern""",3
Deutsche Polizei wegen Funkzellenauswertung in der Kritik,0
Parent Info-Website soll Ratschläge zum Umgang mit dem Internet liefern,0
"War mehr als 40 Jahre Sportredakteur der ""Krone""",6
Bei Gipfel am Mittwoch dürfte ein Richtwert von 120,1
Wieder ein Minus von über vier Prozent,3
ÖVP-Obmann: Wien wäre von Lösung für Vorarlberg nicht betroffen,5
"'Das südamerikanische Land hat 16,5 Milliarden Dollar an Staatsanleihen platziert",3
Internationale Untersuchung könnte möglicherweise in Tribunal enden,2
Trend zu schnellerem Internet und Handys mit großen Bildschirmen,0
Der Dopingverdacht gegen den Langläufer Harald Wurm hat sich erhärtet,4
Kostspieliger Wettbewerb mit Konkurrenten trieb Internet-Pionier in rote Zahlen,0
'Manchmal reitet den Professor der Schalk,5
Schnellere Verfahren und Einschränkung der finanziellen Unterstützung für Asylberechtigte,1
Sachwalterschaften werden meist von Verwandten oder Bekannten der Betroffenen übernommen,1
"Fachhochschulkonferenz lässt nicht nach: ""Kein Privileg der Unis""",5
Bethesda gibt Pläne für nach dem Marktstart bekannt,0
"LP-Verkäufe wachsen rapide, auch wenn es ein Nischengeschäft bleibt",0
Staatssekretär plant Petition gegen Bargeldobergrenzen,3
Auf der Suche nach neuen Nutzern – Ankündigung auf Firmenblog,0
Früheste Spuren systematischen Vogelviehverzehrs entdeckt: Ansammlungen von mindestens 2,7
In griechischen Spitälern herrscht selbst bei Billigstartikeln ein Engpass,1
Kaufpreis wird nicht genannt,3
"'Als Gegenpol zu Standard & Poor''s, Fitch und Moody''s geschaffen",3
Plusgrade im zweistelligen Bereich im Laufe der Woche,1
Ablösesumme für den brasilianischen Teamspieler: 26 Millionen Euro,4
Zwölf Rettungsaktionen,1
"'Nein, wirklich unglücklich sind die Österreicher nicht",5
Rund 2,0
"Datenbeschriftung für Grafiken, besser Zusammenarbeitsfunktionen und Vorschau für Formeln",0
Migranten wollten sich in Lastwagen verstecken,1
"Abstimmung über 1,2-Milliarden-Euro-Kredit als Kärntner Beitrag am Donnerstag im Landtag",3
"Der serbische Journalistenverband warnt, dass die Medienfreiheit in Gefahr ist",6
"Chefredakteur soll laut ""NYT""-Bericht gehen",6
Sogenannte mitochondriale Autophagozytose kann das Leben von Fadenwürmern verlängern,7
"Beschaffungsplattform hilft Kosten sparen – Höhere Volumina, bessere Konditionen",3
Hassposter schockieren ihre Mitmenschen mit Gewaltaufrufen und Hetze,0
'Eng abgestimmter Ausbau der Beziehungen zur Gazprom trotz Sanktionen,3
'SPÖ und Grüne haben ihre Parteizentralen für den Wahlkampf umgebaut,5
Die Wiener Traditionsbäckerei gehört seit kurzem Grossnigg und Ölz,3
'Die Notenbanken prüfen eine neue Aufgabenteilung,3
"Ehemaliger Generalsekretär Peter Sichrovsky: ""Bei Wirtschaftsthemen fällt Hofer nichts ein""",5
Japanischer Konzern übernimmt laut Insider Entwicklungskosten für Hersteller Ubisoft,0
Familie von regierungskritischem Blogger soll festgenommen sein worden,2
Der türkische Kaffee wurde und wird gerne politisiert,1
Staatschefs aus Ägypten und Simbabwe nahmen an Zeremonie teil,2
Niederösterreicher hat mit dem ATP-97,4
Tata Motors könnte Renault-Autos in Indien produzieren und vertreiben,3
Beschluss bei Außenministertreffen am Mittwoch erwartet,2
"6,3 Millionen in vergangenen zwölf Monaten",8
"Franziskus verurteilt Anschläge in Brüssel – ""Waffenhändler hinter diesem Kriegsakt""",2
Smartwatch & Co,0
Kritik in sozialen Netzwerken an seiner Interviewführung,6
Lakers-Niederlagenserie beendet – 20,4
'Die U4 wird ab 30,1
Das Android-Flaggschiff bietet die derzeit höchste Display-Auflösung,0
"Bundespräsident zu Starmoderatorin Amanpour: Annahme von Iran-Einladung ""lange abgewogen""",1
"Drohung einer unbekannten Frau hatte zum Abbruch des ""Topmodel""-Finales geführt",6
Noch immer stehen Experimentalreaktoren vor großen technischen Problemen,7
Gesetzliche Bestimmungen wurden laut Parlamentsdirektion eingehalten,5
Bei Darmstadt auf linker Spur unterwegs,1
Die Tirolerin Simone Mader hilft bei der Enträtselung von Autoimmunerkrankungen,7
Polizei ermittelt wegen Beleidigung der deutschen Kanzlerin,2
Update für Android und iOS ermöglicht gezielte Auswahl der Streamingqualität,0
FPÖ will Verfassungskonformität vorab vom VfGH prüfen lassen,5
"'Die Regeln in Wolfsburg sind streng: ""Das gibt eine Strafe""",4
Fundort soll kommendes Frühjahr genauer untersucht werden,7
Italienische Provider müssen Websites für ihre Kunden sperren,0
Wiederaufnahmeantrag der Polizei wurde abgewiesen,1
'Der Banker Julius Meinl V,3
Schutzsuchende fürchten um ihr Leben – Kommission will Amnesty-Kritik prüfen,1
Entwickler äußert sich zu den Dimensionen des nächsten Rollenspiel-Projekts,0
Verordnung in Begutachtung – Mitterlehner: Mehr Rechtssicherung und Transparenz,5
Regimekritischer Künstler will zunächst nach Deutschland reisen,2
Colorado-Angreifer steigt bei Sieg gegen L,4
"Herbert Kickl verspürt keinen Zwang, ständig zu reimen",5
Für Kulturinstitutionen ist professionelles Social-Media-Marketing mittlerweile unerlässlich,8
Sieht sich durch Notenbank-Chef Nowotny bestätigt,3
Finanzminister verteidigt Steuerreform,5
"Steirer bescheiden: ""Ich möchte mal auf die ganz große Bühne""",4
'Am Sonntag wurden mehr als 1,1
Verdächtiger in Haft,1
Verhandlungen werden verlängert,2
Landesgericht Krems hat HV-Beschluss ins Firmenbuch eingetragen,0
Angaben des Senders zu Folge sahen 432,6
Bestes Spiel des Jahres geht an den größten Favoriten,0
Außergewöhnlicher Fund auf einer Baustelle in Rennes,7
'Am Kopierschutz Denuvo beißen sich Software-Piraten die Zähne aus,0
Soldat: Haben nur noch Gewehre und Steine,2
Marktstart in Österreich am 5,0
Ein französischer Landwirt errang erneut einen Sieg gegen den US-Agrarriesen,3
Adaptierungen der Sanitärbereiche notwendig,1
'Die Nahrungssicherheit von Millionen von Menschen ist nicht mehr gewährleistet,1
"Unklar, ob Partei bereits Entscheidung trifft",5
Nach Wahlsieg des liberalen Präsidenten Mauricio Macri,2
Automat steht in einem Café auf der Mariahilfer Straße,3
Die Kompetenzen des österreichischen Staatsoberhaupts im Überblick,5
Ins Auge gefasst ist der 24,5
Suchtool eines Ex-FBI-Ermittlers ermöglicht detaillierte Abfragen,0
Anscheinend wollen die Banden so die Regierung zu Verhandlungen zwingen,1
Greenpeace fordert Stopp von Verhandlungen zu Sonderklagerechten für Konzerne,3
Urteil des Oberlandesgerichtes Frankfurt,0
Gemeinden können ORF-Porträts um 3,6
"Das ""Bildnis Gertrud Loew"" wird am 24",8
Ein aktuelles Buch zeigt am Beispiel des frühen 19,1
Asfinag investierte rund 280 Millionen Euro,3
Die Causa Austria Salzburg beschäftigt auch die Gewerkschaft der Fußballer,4
Maria Vassilakou informiert sich am Wiener Westbahnhof über den Spendenbedarf,5
Auch Schließung palästinensischer Medien bei Aufrufen zu Gewalt vorgesehen,2
US-Medien: Überwachungssatellit beobachtete zum Unglückszeitpunkt Wärmeausstrahlung über dem Sinai,2
"""Ant-Man"" blieb vorn – ""Pixels"" und ""Minions"" auf den Plätzen",8
Außenminister Fabius fordert politische Lösung des Konflikts,2
Ermittlungen gegen Liftbetreiber wegen fahrlässiger Körperverletzung,1
Menschen werden zu erhöhter Aufmerksamkeit aufgerufen,1
"""spusu 12",0
"Vizebürgermeister: ""Das neue Bild ist beunruhigend""",7
ORF/ZDF-Koproduktion wird Anfang März ausgestrahlt,6
Widerstand war trotzdem zwecklos,1
Der bosnische Serbenpräsident will über die staatliche Justiz abstimmen,2
Das Unternehmen übernimmt das Netz des lokalen Anbieters Kabel-TV Stadl-Paura,0
74-Jährigem drohten 350 Peitschenhiebe,2
Zweiter Landtagspräsident Strommer kritisiert Niessl und Darabos,1
"'Nationalratspräsidentin bedauert, dass Reformvorschlag keine Mehrheit findet",5
"'Satire dürfe alles, sagt ""Spiegel""-Chefredakteur Klaus Brinkbäumer",6
Grüner Abgeordneter hatte von flächendeckendem Lauschangriff auf Telekomfirmen berichtet,0
Pfarrer und Mitarbeiterin gefesselt – Safe geplündert,1
Verteidigungsminister Hans Peter Doskozil will das Heeresengagement bei EU-Militärmissionen forcieren,1
Ein Steinzeitmensch als Politikum: DNA-Analysen könnten ein jahrelanges Tauziehen beenden,7
Die Meinungen übers Wienerische gehen stark auseinander,1
Gewerkschaft schlug Alarm – Geschäftsführung des Salzburger Unternehmens verteidigte Maßnahme,3
Hilfsorganisationen kritisieren: Langzeitpflege und Behinderte nicht berücksichtigt,5
Nullnummer in Cluj-Napoca – Keeper Casillas stellt mit 166,4
EU-Experte Tobias Flessenkemper geht mit der Union hart ins Gericht,2
Zoe Konstantopoulou wird für die neue Linkspartei kandidieren,2
"Bayerns Ministerpräsident sieht sich ""zu vielen Handlungsmöglichkeiten vorbereitet""",1
"Europaparlament verwandelt sich in ""Hexenkessel""",3
Vorerst nur einmalig dreistündige Live-Sonntagabendshow geplant,6
Zweite Zwillingsgeburt für Unternehmerin Margarita Louis-Dreyfus,1
Reise- und Vermögenssperren betrafen insgesamt 170 Weißrussen,2
Unbemannte japanische Transportkapsel hat an der Raumstation angedockt,7
"Dunham feiert schon seit 2012 Erfolge mit der Comedy-Serie ""Girls""",6
Erste Ausgabe für Saison 2016/17 geplant,7
Mögliche Varianten,3
Bei ihrer Klubklausur wollte die Partei ihre Basis besänftigen,5
Griss will 500,5
Quorum nicht erreicht,2
Dem Verurteilten droht lebenslange Haft,1
Eine Facit ESA-01 wird für ein riskantes Experiment missbraucht,7
"Neues Konsolen-Bundle mit 1 TB Festplatte und Multiplayer-Map ""Nuk3town""",0
"Bundesregierung soll Absiedlung der ORF-Radios verhindern, Anbotsfrist endet heute",6
Zuletzt wurde Österreich gleichstellungspolitisch auch von Grönland überholt,1
Drei Pkw beteiligt – Drei Verletzte in Spitäler geflogen,1
Stadt Ain Issa wieder verloren – Schüsse an syrisch-türkischer Grenze,2
'Die Türkei hat ihre Offensive gegen IS und PKK ausgeweitet,2
Nach Sieg gegen Carreno Busta erstmals gegen Portugiesen Elias,4
Rettungskräfte durch Schneesturm behindert,1
"De Maiziere kündigte zuvor Stopp von Familienzusammenführung an, Regierungssprecher widerspricht",1
Armeestützpunkt nördlich der Hafenstadt Aden von der jemenitischen Armee eingenommen,2
Projekt wurde ausgesetzt – Bedenken bei Entwickler und Konzern selbst,0
Anrainer verhinderten die Entführung einer Bronzefigur,1
Private Handynummer von Strolz wurde veröffentlicht – ÖVP entschuldigt sich,5
'Memorandum zu Pipelinebau und Explorationskooperation in Russland,3
Der OGH beschäftigt sich mit der Reform der Invaliditätspension,3
'Es war nicht alles schlecht im zu Ende gehenden Jahr,1
Die beiden Vetomächte wollen Nordkorea nicht als Atomwaffenstaat akzeptieren,2
"Liebeskummer, Zoten, Spritzwein – das wird in Wien gejodelt",0
Darunter auch FBI-Informanten – größtenteils bereits öffentlich bekannte Personen,0
162 Menschen kamen im Dezember vergangenen Jahres ums Leben,1
US-Präsidentschaftsbewerber musste Hintereingang nehmen,2
Zwei Dörfer von Extremisten attackiert,2
Baupläne im besetzten Ostteil Jerusalems seit Jahren umstritten,2
Sieg beim Millionenturnier in Miami an Australier Adam Scott,4
Um weitere sechs Monate – Deutsche Wirtschaft kritisiert Verlängerung,2
'OGH bestätigte Verweis der Kammer nach Maps-Prozess,3
Englands Teamstürmer in Diensten Liverpools muss zumindest bis Jahresende pausieren,4
Das Unternehmen steht bereits als Eigentümer im Firmenbuch,3
Robert Holzbauer wurde nach 15 Jahren fristlos entlassen,8
Daten für 2014 deuten global auf Stillstand bei CO2-Ausstoß hin,1
Hameseder: Müssen Strukturen des Sektors hinterfragen,3
Insider: Ankündigung womöglich noch diese Woche,0
Der Wahlkampf ist geschlagen,5
Fürstentum informiert ab 2018 über Bankkonten von EU-Bürgern,3
Zahl stammt aus Börsenpflichtmitteilung,0
Auftritt am 8,8
UberMoto zunächst nur in Bangkok – Service soll ausgedehnt werden,0
"Entwicklung eines iOS-Updates, um Entschlüsselung zu vereinfachen, wäre gefährlicher Präzedenzfall",0
Alarm in Südkorea,2
Ein Zehntel weniger Computer und Laptops im zweiten Quartal verkauf,0
Cheikhou Dieng kommt als Ersatz für den abgewanderten Brasilianer Jefferson,4
Musikstreamer will Geschäftsbedingungen überarbeiten und besser kommunizieren,0
Verteilerquartier wurde von privater Seite angeboten,1
Umstrittene Änderung soll am Freitag im Landtag beschlossen werden,1
Bundesamt soll vor drei Wochen vor Totalschaden gewarnt haben,0
Anlage beregnet 50 Hektar Schaf-Weiden,3
Auch ein Zivilist unter den Toten,2
Knappes Rennen zwischen Regierungskandidat Scioli und Ex-Bürgermeister Macri erwartet,2
Mann hatte 2014 jüdische Zentren angegriffen und drei Menschen erschossen,1
"Kritik an ""Provokationen"" der USA",2
"Eishockey-Hochburg, das war einmal",4
14 Tote bei Bombardement - Polizeisprecher: Acht Ausländer unter Toten,2
